what,kind,bundleId,bundleVersion,description,time
executed,command,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project.commands.bspEditor",1446421474993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446421475289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446421512805
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1446421514530
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446421514904
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446421516958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446421519068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446422453551
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446422458286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446422462051
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446422471583
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446422475112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446422476574
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446422476580
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/d/FPGA/DE1/NIOS_II/tuyen_vga_v1/software/t_vga_sof2/t_vga_sof2.elf] return code: 4, 'other error'",1446422482142
error,log,,,"Downloading ELF Process failed",1446422482159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446422482175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446422520724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446422524364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446422880503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446422881676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446423046431
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446423047622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446423050292
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446423052638
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446423055959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446423056985
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446423056995
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446423060640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446423167515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446425488243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446425492788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446425495551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446425560067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446429376274
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446429378544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446429383255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446429391534
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446429392877
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446429396396
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446429397957
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446429403920
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446429405789
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446429407986
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446429408091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446429423356
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1446429462945
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446429463167
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446429463214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1446429476729
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446429477754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1446429480620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446429483769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1446429495144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446429496786
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.format",1446429505754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446429590208
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446429592485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446429601734
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1446429608132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446429615286
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446429620169
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446429621418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446429624013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446429625729
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446429626075
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446429629542
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446429630560
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446429634780
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446429658017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446429663795
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446429668196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446429670576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446429674286
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446429674623
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446429678197
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446429679219
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446429684464
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446429712204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446429742448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446429752488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1446429793038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1446429793457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446429794441
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446429796082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446429798262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446429801562
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446429801921
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446429805318
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446429806298
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446429810513
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446429816112
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446429818288
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446429819423
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446429821191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446429826082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446431650496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446431651491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446431658497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446431659968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446431670080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446431673476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446431697280
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446431700097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.exit",1446431701271
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1446431701439
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1446431701439
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1446431701439
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1446431701440
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1446431701440
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1446431701440
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1446431701440
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1446431701440
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1446431701440
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1446431701453
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1446431701453
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1446431701454
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1446431701458
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1446431701492
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1446431701492
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1446431701555
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1446431701585
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1446431701586
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1446431701586
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1446431701586
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1446431701623
