what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446461525557
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446461525597
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446461553178
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446461553178
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1446461556888
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446461557088
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446461557128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1446461564647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1446461567347
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446461569437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461579125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461585845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1446461612302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446461614022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461617602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461624377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446461653503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446461666251
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446461684476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461685876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461688996
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446461698016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461702586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461709426
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446461712126
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446461713916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461717166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461718897
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446461719270
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446461721269
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446461722359
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop] return code: 8",1446461723219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461725170
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/d/FPGA/DE1/NIOS_II/tuyen_vga_v1/software/flash_v1/flash_v1.elf] return code: 8",1446461725380
error,log,,,"Downloading ELF Process failed",1446461725380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461730020
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446461730040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461730880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461731010
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446461733420
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446461736330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461737320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461752156
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446461754206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461756596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461758326
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446461758666
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446461760676
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446461761676
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446461765879
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446461815491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446461820591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446461822351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446462149066
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446462150549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446462152969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446462163799
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446462166189
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446462168209
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446462169678
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446462175524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446462190516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446462350051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446462352151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446462477306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446462494101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446463433168
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446463450281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446463511490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446463524418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446463527245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446463800674
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446463805425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446463807819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446463809988
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446463810331
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446463812329
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446463813413
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446463817688
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446463825409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446463835014
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446463839428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446463841577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446463845783
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446463846109
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446463848186
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446463851638
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446463855851
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446463861407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446463871316
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446463872554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446463876433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446463880034
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1446463880383
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446463882396
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446463883375
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446463887619
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446463927747
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1446463941785
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446463949332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446463993295
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1446464010748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446464011615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446464048016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446464180438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446464201764
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1446464209118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446464210855
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.format",1446464225963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446464288426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464356330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464431061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464433799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464439655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446464472451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446464521024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446464534609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464537175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464544941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464546261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464578633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464579152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464591191
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446464604159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464606416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464608163
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446464608667
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1446464613399
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446464615969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446464628592
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1446464633225
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1446464635062
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1446464635968
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446464640918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464642996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464651106
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1446464665012
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446464665196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446464679267
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446464681272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464683634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464683651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464684219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464686657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464690972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464694506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464694539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464698360
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446464699374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464716165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464725621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446464781354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446464806974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464813708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464861578
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1446464864622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464867547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446464880974
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1446464882546
